FECHAHORA,DEM
2016-03-30T03UTC+02:00,712.451
2016-03-30T04UTC+02:00,703.743
2016-03-30T05UTC+02:00,728.046
2016-03-30T06UTC+02:00,794.063
2016-03-30T07UTC+02:00,851.399
2016-03-30T08UTC+02:00,885.176
2016-03-30T09UTC+02:00,973.664
2016-03-30T10UTC+02:00,1027.669
2016-03-30T11UTC+02:00,1014.97
2016-03-30T12UTC+02:00,989.09
2016-03-30T13UTC+02:00,969.727
2016-03-30T14UTC+02:00,878.401
2016-03-30T15UTC+02:00,819.921
2016-03-30T16UTC+02:00,827.226
2016-03-30T17UTC+02:00,868.874
2016-03-30T18UTC+02:00,899.432
2016-03-30T19UTC+02:00,1036.108
2016-03-30T20UTC+02:00,1168.356
2016-03-30T21UTC+02:00,1213.366
2016-03-30T22UTC+02:00,1142.626
2016-03-30T23UTC+02:00,1021.364
2016-03-31T00UTC+02:00,897.948
2016-03-31T01UTC+02:00,798.097
2016-03-31T02UTC+02:00,743.825
2016-03-31T03UTC+02:00,717.163
2016-03-31T04UTC+02:00,707.207
2016-03-31T05UTC+02:00,733.402
2016-03-31T06UTC+02:00,799.836
2016-03-31T07UTC+02:00,858.779
2016-03-31T08UTC+02:00,899.985
2016-03-31T09UTC+02:00,990.45
2016-03-31T10UTC+02:00,1051.778
2016-03-31T11UTC+02:00,1044.926
2016-03-31T12UTC+02:00,1022.083
2016-03-31T13UTC+02:00,1000.725
2016-03-31T14UTC+02:00,903.898
2016-03-31T15UTC+02:00,844.276
2016-03-31T16UTC+02:00,855.698
2016-03-31T17UTC+02:00,902.237
2016-03-31T18UTC+02:00,931.169
2016-03-31T19UTC+02:00,1066.083
2016-03-31T20UTC+02:00,1190.249
2016-03-31T21UTC+02:00,1234.036
2016-03-31T22UTC+02:00,1163.407
2016-03-31T23UTC+02:00,1042.361
2016-04-01T00UTC+02:00,867.317
2016-04-01T01UTC+02:00,773.788
2016-04-01T02UTC+02:00,721.619
2016-04-01T03UTC+02:00,695.471
2016-04-01T04UTC+02:00,686.774
2016-04-01T05UTC+02:00,700.501
2016-04-01T06UTC+02:00,765.757
2016-04-01T07UTC+02:00,835.331
2016-04-01T08UTC+02:00,866.412
2016-04-01T09UTC+02:00,960.014
2016-04-01T10UTC+02:00,1024.606
2016-04-01T11UTC+02:00,1023.337
2016-04-01T12UTC+02:00,1013.779
2016-04-01T13UTC+02:00,984.377
2016-04-01T14UTC+02:00,895.692
2016-04-01T15UTC+02:00,829.703
2016-04-01T16UTC+02:00,819.454
2016-04-01T17UTC+02:00,846.744
2016-04-01T18UTC+02:00,857.912
2016-04-01T19UTC+02:00,871.7
2016-04-01T20UTC+02:00,962.049
2016-04-01T21UTC+02:00,1176.417
2016-04-01T22UTC+02:00,1113.278
2016-04-01T23UTC+02:00,1026.987
2016-04-02T00UTC+02:00,920.949
2016-04-02T01UTC+02:00,819.351
2016-04-02T02UTC+02:00,751.071
2016-04-02T03UTC+02:00,715.012
2016-04-02T04UTC+02:00,697.997
2016-04-02T05UTC+02:00,701.516
2016-04-02T06UTC+02:00,727.484
2016-04-02T07UTC+02:00,690.903
2016-04-02T08UTC+02:00,661.291
2016-04-02T09UTC+02:00,796.337
2016-04-02T10UTC+02:00,908.085
2016-04-02T11UTC+02:00,931.268
2016-04-02T12UTC+02:00,925.658
2016-04-02T13UTC+02:00,913.602
2016-04-02T14UTC+02:00,851.049
2016-04-02T15UTC+02:00,762.875
2016-04-02T16UTC+02:00,713.405
2016-04-02T17UTC+02:00,707.69
2016-04-02T18UTC+02:00,718.267
2016-04-02T19UTC+02:00,751.465
2016-04-02T20UTC+02:00,876.479
2016-04-02T21UTC+02:00,1121.769
2016-04-02T22UTC+02:00,1093.967
2016-04-02T23UTC+02:00,1025.845
2016-04-03T00UTC+02:00,925.892
2016-04-03T01UTC+02:00,826.992
2016-04-03T02UTC+02:00,754.872
2016-04-03T03UTC+02:00,715.265
2016-04-03T04UTC+02:00,696.393
2016-04-03T05UTC+02:00,695.42
2016-04-03T06UTC+02:00,711.804
2016-04-03T07UTC+02:00,651.69
2016-04-03T08UTC+02:00,581.77
2016-04-03T09UTC+02:00,675.871
2016-04-03T10UTC+02:00,765.833
2016-04-03T11UTC+02:00,801.256
2016-04-03T12UTC+02:00,809.104
2016-04-03T13UTC+02:00,810.187
2016-04-03T14UTC+02:00,789.698
2016-04-03T15UTC+02:00,711.096
2016-04-03T16UTC+02:00,666.78
2016-04-03T17UTC+02:00,653.043
2016-04-03T18UTC+02:00,668.797
2016-04-03T19UTC+02:00,709.202
2016-04-03T20UTC+02:00,851.369
2016-04-03T21UTC+02:00,1119.212
2016-04-03T22UTC+02:00,1059.158
2016-04-03T23UTC+02:00,969.88
2016-04-04T00UTC+02:00,858.808
2016-04-04T01UTC+02:00,767.433
2016-04-04T02UTC+02:00,716.182
2016-04-04T03UTC+02:00,693.974
2016-04-04T04UTC+02:00,684.066
2016-04-04T05UTC+02:00,697.867
2016-04-04T06UTC+02:00,759.428
2016-04-04T07UTC+02:00,807.001
2016-04-04T08UTC+02:00,839.128
2016-04-04T09UTC+02:00,944.21
2016-04-04T10UTC+02:00,1018.633
2016-04-04T11UTC+02:00,1026.218
2016-04-04T12UTC+02:00,1019.79
2016-04-04T13UTC+02:00,995.919
2016-04-04T14UTC+02:00,903.584
2016-04-04T15UTC+02:00,833.603
2016-04-04T16UTC+02:00,834.398
2016-04-04T17UTC+02:00,872.832
2016-04-04T18UTC+02:00,888.399
2016-04-04T19UTC+02:00,904.764
2016-04-04T20UTC+02:00,986.932
2016-04-04T21UTC+02:00,1188.505
2016-04-04T22UTC+02:00,1098.708
2016-04-04T23UTC+02:00,980.892
2016-04-05T00UTC+02:00,867.325
2016-04-05T01UTC+02:00,775.517
2016-04-05T02UTC+02:00,722.618
2016-04-05T03UTC+02:00,698.51
2016-04-05T04UTC+02:00,689.876
2016-04-05T05UTC+02:00,704.896
2016-04-05T06UTC+02:00,771.391
2016-04-05T07UTC+02:00,833.89
2016-04-05T08UTC+02:00,869.652
2016-04-05T09UTC+02:00,967.636
2016-04-05T10UTC+02:00,1032.321
2016-04-05T11UTC+02:00,1033.504
2016-04-05T12UTC+02:00,1025.888
2016-04-05T13UTC+02:00,996.64
2016-04-05T14UTC+02:00,906.774
2016-04-05T15UTC+02:00,842.183
2016-04-05T16UTC+02:00,842.721
2016-04-05T17UTC+02:00,881.65
2016-04-05T18UTC+02:00,896.974
2016-04-05T19UTC+02:00,912.167
2016-04-05T20UTC+02:00,990.093
2016-04-05T21UTC+02:00,1181.595
2016-04-05T22UTC+02:00,1097.762
2016-04-05T23UTC+02:00,994.162
2016-04-06T00UTC+02:00,865.633
2016-04-06T01UTC+02:00,770.444
2016-04-06T02UTC+02:00,719.343
2016-04-06T03UTC+02:00,694.607
2016-04-06T04UTC+02:00,686.593
2016-04-06T05UTC+02:00,701.855
2016-04-06T06UTC+02:00,767.756
2016-04-06T07UTC+02:00,825.445
2016-04-06T08UTC+02:00,861.474
2016-04-06T09UTC+02:00,956.205
2016-04-06T10UTC+02:00,1015.414
2016-04-06T11UTC+02:00,1011.848
2016-04-06T12UTC+02:00,999.893
2016-04-06T13UTC+02:00,970.52
2016-04-06T14UTC+02:00,883.862
2016-04-06T15UTC+02:00,818.839
2016-04-06T16UTC+02:00,814.66
2016-04-06T17UTC+02:00,849.187
2016-04-06T18UTC+02:00,863.414
2016-04-06T19UTC+02:00,882.786
2016-04-06T20UTC+02:00,970.772
2016-04-06T21UTC+02:00,1175.849
2016-04-06T22UTC+02:00,1092.433
2016-04-06T23UTC+02:00,986.39
2016-04-07T00UTC+02:00,860.604
2016-04-07T01UTC+02:00,765.582
2016-04-07T02UTC+02:00,714.113
2016-04-07T03UTC+02:00,689.162
2016-04-07T04UTC+02:00,681.658
2016-04-07T05UTC+02:00,696.369
2016-04-07T06UTC+02:00,761.216
2016-04-07T07UTC+02:00,813.027
2016-04-07T08UTC+02:00,844.425
2016-04-07T09UTC+02:00,933.31
2016-04-07T10UTC+02:00,991.594
2016-04-07T11UTC+02:00,993.359
2016-04-07T12UTC+02:00,985.436
2016-04-07T13UTC+02:00,961.69
2016-04-07T14UTC+02:00,878.368
2016-04-07T15UTC+02:00,814.305
2016-04-07T16UTC+02:00,814.168
2016-04-07T17UTC+02:00,850.65
2016-04-07T18UTC+02:00,865.319
2016-04-07T19UTC+02:00,885.788
2016-04-07T20UTC+02:00,968.047
2016-04-07T21UTC+02:00,1173.157
2016-04-07T22UTC+02:00,1092.088
2016-04-07T23UTC+02:00,988.051
2016-04-08T00UTC+02:00,864.802
2016-04-08T01UTC+02:00,771.152
2016-04-08T02UTC+02:00,719.772
2016-04-08T03UTC+02:00,694.692
2016-04-08T04UTC+02:00,686.101
2016-04-08T05UTC+02:00,701.061
2016-04-08T06UTC+02:00,766.901
2016-04-08T07UTC+02:00,825.317
2016-04-08T08UTC+02:00,865.823
2016-04-08T09UTC+02:00,959.434
2016-04-08T10UTC+02:00,1023.67
2016-04-08T11UTC+02:00,1023.686
2016-04-08T12UTC+02:00,1015.439
2016-04-08T13UTC+02:00,985.738
2016-04-08T14UTC+02:00,898.518
2016-04-08T15UTC+02:00,832.194
2016-04-08T16UTC+02:00,825.4
2016-04-08T17UTC+02:00,853.571
2016-04-08T18UTC+02:00,863.729
2016-04-08T19UTC+02:00,878.367
2016-04-08T20UTC+02:00,952.808
2016-04-08T21UTC+02:00,1175.966
2016-04-08T22UTC+02:00,1115.102
2016-04-08T23UTC+02:00,1029.906
2016-04-09T00UTC+02:00,916.582
2016-04-09T01UTC+02:00,816.862
2016-04-09T02UTC+02:00,747.656
2016-04-09T03UTC+02:00,712.155
2016-04-09T04UTC+02:00,696.564
2016-04-09T05UTC+02:00,700.943
2016-04-09T06UTC+02:00,727.242
2016-04-09T07UTC+02:00,674.094
2016-04-09T08UTC+02:00,659.192
2016-04-09T09UTC+02:00,796.897
2016-04-09T10UTC+02:00,905.749
2016-04-09T11UTC+02:00,926.66
2016-04-09T12UTC+02:00,922.023
2016-04-09T13UTC+02:00,909.198
2016-04-09T14UTC+02:00,845.84
2016-04-09T15UTC+02:00,758.209
2016-04-09T16UTC+02:00,709.823
2016-04-09T17UTC+02:00,705.006
2016-04-09T18UTC+02:00,714.797
2016-04-09T19UTC+02:00,742.188
2016-04-09T20UTC+02:00,854.433
2016-04-09T21UTC+02:00,1116.885
2016-04-09T22UTC+02:00,1087.111
2016-04-09T23UTC+02:00,1016.69
2016-04-10T00UTC+02:00,916.221
2016-04-10T01UTC+02:00,817.96
2016-04-10T02UTC+02:00,747.66
2016-04-10T03UTC+02:00,710.883
2016-04-10T04UTC+02:00,692.96
2016-04-10T05UTC+02:00,691.725
2016-04-10T06UTC+02:00,707.011
2016-04-10T07UTC+02:00,630.971
2016-04-10T08UTC+02:00,576.14
2016-04-10T09UTC+02:00,674.556
2016-04-10T10UTC+02:00,764.275
2016-04-10T11UTC+02:00,798.369
2016-04-10T12UTC+02:00,807.548
2016-04-10T13UTC+02:00,805.742
2016-04-10T14UTC+02:00,784.109
2016-04-10T15UTC+02:00,707.444
2016-04-10T16UTC+02:00,662.944
2016-04-10T17UTC+02:00,649.469
2016-04-10T18UTC+02:00,665.796
2016-04-10T19UTC+02:00,705.407
2016-04-10T20UTC+02:00,835
2016-04-10T21UTC+02:00,1107.112
2016-04-10T22UTC+02:00,1051.964
2016-04-10T23UTC+02:00,963.047
2016-04-11T00UTC+02:00,853.361
2016-04-11T01UTC+02:00,763.257
2016-04-11T02UTC+02:00,713.235
2016-04-11T03UTC+02:00,692.513
2016-04-11T04UTC+02:00,682.805
2016-04-11T05UTC+02:00,697.284
2016-04-11T06UTC+02:00,759.697
2016-04-11T07UTC+02:00,792.296
2016-04-11T08UTC+02:00,836.692
2016-04-11T09UTC+02:00,940.639
2016-04-11T10UTC+02:00,1009.002
2016-04-11T11UTC+02:00,1012.143
2016-04-11T12UTC+02:00,1002.036
2016-04-11T13UTC+02:00,978.973
2016-04-11T14UTC+02:00,890.517
2016-04-11T15UTC+02:00,821.722
2016-04-11T16UTC+02:00,821.196
2016-04-11T17UTC+02:00,861.217
2016-04-11T18UTC+02:00,876.517
2016-04-11T19UTC+02:00,891.143
2016-04-11T20UTC+02:00,960.179
2016-04-11T21UTC+02:00,1179.119
2016-04-11T22UTC+02:00,1091.428
2016-04-11T23UTC+02:00,975.07
2016-04-12T00UTC+02:00,862.588
2016-04-12T01UTC+02:00,771.527
2016-04-12T02UTC+02:00,720.315
2016-04-12T03UTC+02:00,695.543
2016-04-12T04UTC+02:00,687.097
2016-04-12T05UTC+02:00,702.893
2016-04-12T06UTC+02:00,769.388
2016-04-12T07UTC+02:00,811.02
2016-04-12T08UTC+02:00,854.878
2016-04-12T09UTC+02:00,951.338
2016-04-12T10UTC+02:00,1015.192
2016-04-12T11UTC+02:00,1015.148
2016-04-12T12UTC+02:00,1008.207
2016-04-12T13UTC+02:00,982.595
2016-04-12T14UTC+02:00,896.959
2016-04-12T15UTC+02:00,833.241
2016-04-12T16UTC+02:00,831.633
2016-04-12T17UTC+02:00,869.021
2016-04-12T18UTC+02:00,883.92
2016-04-12T19UTC+02:00,901.246
2016-04-12T20UTC+02:00,970.879
2016-04-12T21UTC+02:00,1168.721
2016-04-12T22UTC+02:00,1089.626
2016-04-12T23UTC+02:00,988.755
2016-04-13T00UTC+02:00,862.708
2016-04-13T01UTC+02:00,767.641
2016-04-13T02UTC+02:00,716.695
2016-04-13T03UTC+02:00,693.348
2016-04-13T04UTC+02:00,686.12
2016-04-13T05UTC+02:00,700.804
2016-04-13T06UTC+02:00,764.895
2016-04-13T07UTC+02:00,801.451
2016-04-13T08UTC+02:00,845.352
2016-04-13T09UTC+02:00,938.636
2016-04-13T10UTC+02:00,999.644
2016-04-13T11UTC+02:00,1002.685
2016-04-13T12UTC+02:00,996.483
2016-04-13T13UTC+02:00,970.499
2016-04-13T14UTC+02:00,884.036
2016-04-13T15UTC+02:00,820.125
2016-04-13T16UTC+02:00,818.541
2016-04-13T17UTC+02:00,853.806
2016-04-13T18UTC+02:00,867.027
2016-04-13T19UTC+02:00,885.562
2016-04-13T20UTC+02:00,959.294
2016-04-13T21UTC+02:00,1164.909
2016-04-13T22UTC+02:00,1091.076
2016-04-13T23UTC+02:00,989.822
2016-04-14T00UTC+02:00,864.889
2016-04-14T01UTC+02:00,767.753
2016-04-14T02UTC+02:00,715.442
2016-04-14T03UTC+02:00,692.148
2016-04-14T04UTC+02:00,683.437
2016-04-14T05UTC+02:00,697.798
2016-04-14T06UTC+02:00,763.304
2016-04-14T07UTC+02:00,794.816
2016-04-14T08UTC+02:00,837.186
2016-04-14T09UTC+02:00,926.419
2016-04-14T10UTC+02:00,987.383
2016-04-14T11UTC+02:00,991.707
2016-04-14T12UTC+02:00,986.91
2016-04-14T13UTC+02:00,962.998
2016-04-14T14UTC+02:00,880.865
2016-04-14T15UTC+02:00,815.813
2016-04-14T16UTC+02:00,815.033
2016-04-14T17UTC+02:00,851.519
2016-04-14T18UTC+02:00,865.885
2016-04-14T19UTC+02:00,884.802
2016-04-14T20UTC+02:00,953.824
2016-04-14T21UTC+02:00,1162.693
2016-04-14T22UTC+02:00,1089.82
2016-04-14T23UTC+02:00,987.432
2016-04-15T00UTC+02:00,860.298
2016-04-15T01UTC+02:00,767.426
2016-04-15T02UTC+02:00,715.025
2016-04-15T03UTC+02:00,689.166
2016-04-15T04UTC+02:00,681.782
2016-04-15T05UTC+02:00,696.26
2016-04-15T06UTC+02:00,760.236
2016-04-15T07UTC+02:00,794.605
2016-04-15T08UTC+02:00,843.217
2016-04-15T09UTC+02:00,929.528
2016-04-15T10UTC+02:00,986.325
2016-04-15T11UTC+02:00,986.122
2016-04-15T12UTC+02:00,983.05
2016-04-15T13UTC+02:00,959.959
2016-04-15T14UTC+02:00,877.983
2016-04-15T15UTC+02:00,816.772
2016-04-15T16UTC+02:00,809.823
2016-04-15T17UTC+02:00,839.274
2016-04-15T18UTC+02:00,851.225
2016-04-15T19UTC+02:00,864.816
2016-04-15T20UTC+02:00,931.302
2016-04-15T21UTC+02:00,1155.692
2016-04-15T22UTC+02:00,1099.596
2016-04-15T23UTC+02:00,1015.234
2016-04-16T00UTC+02:00,907.605
2016-04-16T01UTC+02:00,808.94
2016-04-16T02UTC+02:00,742.171
2016-04-16T03UTC+02:00,708.357
2016-04-16T04UTC+02:00,692.604
2016-04-16T05UTC+02:00,695.704
2016-04-16T06UTC+02:00,718.801
2016-04-16T07UTC+02:00,648.016
2016-04-16T08UTC+02:00,646.863
2016-04-16T09UTC+02:00,784.26
2016-04-16T10UTC+02:00,892.546
2016-04-16T11UTC+02:00,916.183
2016-04-16T12UTC+02:00,914.866
2016-04-16T13UTC+02:00,904.863
2016-04-16T14UTC+02:00,841.222
2016-04-16T15UTC+02:00,754.966
2016-04-16T16UTC+02:00,708.463
2016-04-16T17UTC+02:00,704.941
2016-04-16T18UTC+02:00,715.326
2016-04-16T19UTC+02:00,741.886
2016-04-16T20UTC+02:00,844.059
2016-04-16T21UTC+02:00,1105.826
2016-04-16T22UTC+02:00,1078.58
2016-04-16T23UTC+02:00,1008.168
2016-04-17T00UTC+02:00,907.534
2016-04-17T01UTC+02:00,811.203
2016-04-17T02UTC+02:00,742.748
2016-04-17T03UTC+02:00,706.308
2016-04-17T04UTC+02:00,689.357
2016-04-17T05UTC+02:00,688.204
2016-04-17T06UTC+02:00,701.905
2016-04-17T07UTC+02:00,609.521
2016-04-17T08UTC+02:00,571.196
2016-04-17T09UTC+02:00,668.227
2016-04-17T10UTC+02:00,754.927
2016-04-17T11UTC+02:00,788.703
2016-04-17T12UTC+02:00,795.108
2016-04-17T13UTC+02:00,795.207
2016-04-17T14UTC+02:00,774.047
2016-04-17T15UTC+02:00,699.538
2016-04-17T16UTC+02:00,655.212
2016-04-17T17UTC+02:00,640.918
2016-04-17T18UTC+02:00,653.617
2016-04-17T19UTC+02:00,690.637
2016-04-17T20UTC+02:00,805.961
2016-04-17T21UTC+02:00,1082.535
2016-04-17T22UTC+02:00,1043.199
2016-04-17T23UTC+02:00,955.295
2016-04-18T00UTC+02:00,841.166
2016-04-18T01UTC+02:00,750.824
2016-04-18T02UTC+02:00,702.817
2016-04-18T03UTC+02:00,682.191
2016-04-18T04UTC+02:00,674.057
2016-04-18T05UTC+02:00,687.072
2016-04-18T06UTC+02:00,744.916
2016-04-18T07UTC+02:00,754.738
2016-04-18T08UTC+02:00,808.494
2016-04-18T09UTC+02:00,904.932
2016-04-18T10UTC+02:00,966.067
2016-04-18T11UTC+02:00,970.18
2016-04-18T12UTC+02:00,962.517
2016-04-18T13UTC+02:00,941.233
2016-04-18T14UTC+02:00,858.712
2016-04-18T15UTC+02:00,791.948
2016-04-18T16UTC+02:00,789.299
2016-04-18T17UTC+02:00,823.619
2016-04-18T18UTC+02:00,837.985
2016-04-18T19UTC+02:00,855.641
2016-04-18T20UTC+02:00,922.227
2016-04-18T21UTC+02:00,1144.416
2016-04-18T22UTC+02:00,1067.937
2016-04-18T23UTC+02:00,955.422
2016-04-19T00UTC+02:00,845.944
2016-04-19T01UTC+02:00,756.369
2016-04-19T02UTC+02:00,708.097
2016-04-19T03UTC+02:00,685.222
2016-04-19T04UTC+02:00,677.369
2016-04-19T05UTC+02:00,690.633
2016-04-19T06UTC+02:00,752.538
2016-04-19T07UTC+02:00,772.24
2016-04-19T08UTC+02:00,823.334
2016-04-19T09UTC+02:00,913.494
2016-04-19T10UTC+02:00,974.46
2016-04-19T11UTC+02:00,980.787
2016-04-19T12UTC+02:00,981.203
2016-04-19T13UTC+02:00,961.281
2016-04-19T14UTC+02:00,879.335
2016-04-19T15UTC+02:00,816.608
2016-04-19T16UTC+02:00,817.647
2016-04-19T17UTC+02:00,856.81
2016-04-19T18UTC+02:00,872.3
2016-04-19T19UTC+02:00,888.851
2016-04-19T20UTC+02:00,949.115
2016-04-19T21UTC+02:00,1150.918
2016-04-19T22UTC+02:00,1076.143
2016-04-19T23UTC+02:00,971.765
2016-04-20T00UTC+02:00,852.17
2016-04-20T01UTC+02:00,761.59
2016-04-20T02UTC+02:00,710.841
2016-04-20T03UTC+02:00,688.914
2016-04-20T04UTC+02:00,681.296
2016-04-20T05UTC+02:00,695.682
2016-04-20T06UTC+02:00,756.651
2016-04-20T07UTC+02:00,781.197
2016-04-20T08UTC+02:00,837.309
2016-04-20T09UTC+02:00,928.166
2016-04-20T10UTC+02:00,990.316
2016-04-20T11UTC+02:00,995.439
2016-04-20T12UTC+02:00,992.968
2016-04-20T13UTC+02:00,969.205
2016-04-20T14UTC+02:00,885.483
2016-04-20T15UTC+02:00,822.523
2016-04-20T16UTC+02:00,822.442
2016-04-20T17UTC+02:00,859.74
2016-04-20T18UTC+02:00,874.613
2016-04-20T19UTC+02:00,891.31
2016-04-20T20UTC+02:00,952.26
2016-04-20T21UTC+02:00,1155.735
2016-04-20T22UTC+02:00,1088.202
2016-04-20T23UTC+02:00,985.221
2016-04-21T00UTC+02:00,856.982
2016-04-21T01UTC+02:00,760.955
2016-04-21T02UTC+02:00,709.977
2016-04-21T03UTC+02:00,686.897
2016-04-21T04UTC+02:00,678.552
2016-04-21T05UTC+02:00,692.555
2016-04-21T06UTC+02:00,753.591
2016-04-21T07UTC+02:00,771.77
2016-04-21T08UTC+02:00,828.236
2016-04-21T09UTC+02:00,919.262
2016-04-21T10UTC+02:00,982.191
2016-04-21T11UTC+02:00,986.334
2016-04-21T12UTC+02:00,982.579
2016-04-21T13UTC+02:00,958.515
2016-04-21T14UTC+02:00,873.686
2016-04-21T15UTC+02:00,811.772
2016-04-21T16UTC+02:00,810.275
2016-04-21T17UTC+02:00,846.262
2016-04-21T18UTC+02:00,862.575
2016-04-21T19UTC+02:00,880.071
2016-04-21T20UTC+02:00,940.86
2016-04-21T21UTC+02:00,1151.257
2016-04-21T22UTC+02:00,1086.249
2016-04-21T23UTC+02:00,980.71
2016-04-22T00UTC+02:00,853.928
2016-04-22T01UTC+02:00,761.669
2016-04-22T02UTC+02:00,709.774
2016-04-22T03UTC+02:00,685.903
2016-04-22T04UTC+02:00,678.707
2016-04-22T05UTC+02:00,692.054
2016-04-22T06UTC+02:00,753.289
2016-04-22T07UTC+02:00,774.146
2016-04-22T08UTC+02:00,835.837
2016-04-22T09UTC+02:00,925.069
2016-04-22T10UTC+02:00,985.65
2016-04-22T11UTC+02:00,987.135
2016-04-22T12UTC+02:00,981.351
2016-04-22T13UTC+02:00,958.013
2016-04-22T14UTC+02:00,876.825
2016-04-22T15UTC+02:00,814.976
2016-04-22T16UTC+02:00,808.601
2016-04-22T17UTC+02:00,837.915
2016-04-22T18UTC+02:00,849.927
2016-04-22T19UTC+02:00,862.872
2016-04-22T20UTC+02:00,917.46
2016-04-22T21UTC+02:00,1139.699
2016-04-22T22UTC+02:00,1096.427
2016-04-22T23UTC+02:00,1012.966
2016-04-23T00UTC+02:00,897.94
2016-04-23T01UTC+02:00,801.094
2016-04-23T02UTC+02:00,735.378
2016-04-23T03UTC+02:00,701.883
2016-04-23T04UTC+02:00,685.639
2016-04-23T05UTC+02:00,689.068
2016-04-23T06UTC+02:00,708.691
2016-04-23T07UTC+02:00,623.253
2016-04-23T08UTC+02:00,635.718
2016-04-23T09UTC+02:00,770.377
2016-04-23T10UTC+02:00,872.588
2016-04-23T11UTC+02:00,892.386
2016-04-23T12UTC+02:00,889.98
2016-04-23T13UTC+02:00,881.662
2016-04-23T14UTC+02:00,823.769
2016-04-23T15UTC+02:00,740.563
2016-04-23T16UTC+02:00,696.779
2016-04-23T17UTC+02:00,691.445
2016-04-23T18UTC+02:00,702.795
2016-04-23T19UTC+02:00,728.176
2016-04-23T20UTC+02:00,820.83
2016-04-23T21UTC+02:00,1079.726
2016-04-23T22UTC+02:00,1065.727
2016-04-23T23UTC+02:00,995.745
2016-04-24T00UTC+02:00,893.875
2016-04-24T01UTC+02:00,798.361
2016-04-24T02UTC+02:00,731.55
2016-04-24T03UTC+02:00,697.106
2016-04-24T04UTC+02:00,679.773
2016-04-24T05UTC+02:00,678.987
2016-04-24T06UTC+02:00,688.842
2016-04-24T07UTC+02:00,581.334
2016-04-24T08UTC+02:00,558.355
2016-04-24T09UTC+02:00,656.635
2016-04-24T10UTC+02:00,743.094
2016-04-24T11UTC+02:00,776.294
2016-04-24T12UTC+02:00,782.85
2016-04-24T13UTC+02:00,782.639
2016-04-24T14UTC+02:00,760.395
2016-04-24T15UTC+02:00,686.898
2016-04-24T16UTC+02:00,644.921
2016-04-24T17UTC+02:00,631.73
2016-04-24T18UTC+02:00,645.488
2016-04-24T19UTC+02:00,680.729
2016-04-24T20UTC+02:00,788.032
2016-04-24T21UTC+02:00,1063.337
2016-04-24T22UTC+02:00,1028.371
2016-04-24T23UTC+02:00,940.092
2016-04-25T00UTC+02:00,830.731
2016-04-25T01UTC+02:00,742.389
2016-04-25T02UTC+02:00,694.914
2016-04-25T03UTC+02:00,675.442
2016-04-25T04UTC+02:00,667.361
2016-04-25T05UTC+02:00,680.855
2016-04-25T06UTC+02:00,733.478
2016-04-25T07UTC+02:00,728.234
2016-04-25T08UTC+02:00,795.172
2016-04-25T09UTC+02:00,893.705
2016-04-25T10UTC+02:00,957.326
2016-04-25T11UTC+02:00,959.342
2016-04-25T12UTC+02:00,954.022
2016-04-25T13UTC+02:00,933.495
2016-04-25T14UTC+02:00,850.802
2016-04-25T15UTC+02:00,785.934
2016-04-25T16UTC+02:00,782.421
2016-04-25T17UTC+02:00,816.148
2016-04-25T18UTC+02:00,829.1
2016-04-25T19UTC+02:00,844.926
2016-04-25T20UTC+02:00,901.746
2016-04-25T21UTC+02:00,1124.016
2016-04-25T22UTC+02:00,1063.543
2016-04-25T23UTC+02:00,946.163
2016-04-26T00UTC+02:00,834.337
2016-04-26T01UTC+02:00,744.935
2016-04-26T02UTC+02:00,697.779
2016-04-26T03UTC+02:00,676.781
2016-04-26T04UTC+02:00,670.598
2016-04-26T05UTC+02:00,683.317
2016-04-26T06UTC+02:00,738.843
2016-04-26T07UTC+02:00,743.012
2016-04-26T08UTC+02:00,810.212
2016-04-26T09UTC+02:00,898.435
2016-04-26T10UTC+02:00,955.021
2016-04-26T11UTC+02:00,957.322
2016-04-26T12UTC+02:00,953.831
2016-04-26T13UTC+02:00,932.379
2016-04-26T14UTC+02:00,852.559
2016-04-26T15UTC+02:00,792.942
2016-04-26T16UTC+02:00,792.035
2016-04-26T17UTC+02:00,828.464
2016-04-26T18UTC+02:00,842.19
2016-04-26T19UTC+02:00,859.356
2016-04-26T20UTC+02:00,917.228
2016-04-26T21UTC+02:00,1117.461
2016-04-26T22UTC+02:00,1062.398
2016-04-26T23UTC+02:00,955.869
2016-04-27T00UTC+02:00,838.42
2016-04-27T01UTC+02:00,747.95
2016-04-27T02UTC+02:00,698.918
2016-04-27T03UTC+02:00,678.308
2016-04-27T04UTC+02:00,671.169
2016-04-27T05UTC+02:00,684.82
2016-04-27T06UTC+02:00,740.551
2016-04-27T07UTC+02:00,744.232
2016-04-27T08UTC+02:00,811.447
2016-04-27T09UTC+02:00,901.681
2016-04-27T10UTC+02:00,960.884
2016-04-27T11UTC+02:00,964.605
2016-04-27T12UTC+02:00,963.833
2016-04-27T13UTC+02:00,942.421
2016-04-27T14UTC+02:00,862.209
2016-04-27T15UTC+02:00,802.926
2016-04-27T16UTC+02:00,802.896
2016-04-27T17UTC+02:00,841.26
2016-04-27T18UTC+02:00,856.625
2016-04-27T19UTC+02:00,876.17
2016-04-27T20UTC+02:00,936.51
2016-04-27T21UTC+02:00,1132.077
2016-04-27T22UTC+02:00,1075.618
2016-04-27T23UTC+02:00,967.972
2016-04-28T00UTC+02:00,845.292
